#Table1
ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,teffadop,fehadop,loggadop,ELODIERVFINAL,ELODIERVFINALerr,snr,flag
20.0302484862124,8.03395382577048,18.81931,17.77821,17.29893,17.08984,16.98783,5626.472,-1.570111,4.391796,110.1475,1.755492,48.47745,nnngn
19.7300270039364,7.13651720714568,20.16185,19.04508,18.59981,18.48186,18.41919,5999.695,-0.9316831,4.205161,-198.5801,3.643872,23.15337,nnnnn
20.298652581391,6.7522495753111,19.99954,18.51521,17.93603,17.68821,17.52708,5421.857,-0.6633649,4.433069,-20.36072,2.001576,29.4467,nnnnn
11.0438331951347,0.201403786472034,17.51052,16.0125,15.44933,15.34628,15.17703,5516.664,-0.3755575,4.011032,14.48971,1.001786,47.72432,nnnnn
10.3027796689453,0.87069495038465,18.54835,17.12469,16.57864,16.34285,16.25174,5407.452,-0.7249661,4.554089,34.20467,1.629512,35.03349,nnnnn
12.1081696357793,0.24699584140742,17.36799,15.92898,15.38335,15.21244,15.13962,5514.891,-0.2531026,3.598533,-42.49364,1.040756,48.50212,nnnnn
11.8768247590943,0.335439069424494,17.88802,16.40107,15.83149,15.66276,15.55591,5495.438,-0.279474,4.402,32.68591,0.9953048,44.00277,nnnnn
11.4730450871329,0.0150322796047816,18.79309,17.34119,16.86504,16.67925,16.60091,5517.124,-0.2959548,4.102912,-54.80266,1.827161,30.16852,nnnnn
15.0026216577927,-1.1398759777989,18.96822,17.55455,16.99906,16.77212,16.69366,5351.812,-0.8224788,4.455992,-0.7234676,0.943158,60.51884,nnnnn
13.8618828225658,0.736201631474672,18.68057,17.31547,16.81958,16.67272,16.59939,5735.032,-0.2786195,4.121058,-25.58435,0.965,63.86439,nnnnn
13.8120473838808,0.90483685423988,17.4161,16.26568,15.85069,15.71884,15.6641,5887.513,-0.5129691,4.128306,14.83442,0.8904202,66.07754,nnnnn
17.9627155761934,7.46134049766334,18.74528,17.59868,17.07128,16.82048,16.70061,5421.59,-1.332257,4.242074,-182.6252,1.663503,55.17747,nnngn
12.4103559218343,-0.301432716379154,19.93342,18.64266,18.0554,17.8496,17.75214,5323.388,-1.41934,2.66179,-155.8358,3.690548,24.07205,nnngn
11.3330009583319,0.851801502677656,18.19422,16.75205,16.16296,15.95171,15.79848,5352.126,-0.7521558,3.793177,-55.28558,1.393837,41.34403,nnnnn
19.4193343392652,8.12259020178821,20.00615,18.61374,18.02431,17.811,17.64934,5470.236,-0.5307246,4.383713,-23.3464,1.373054,35.89382,nnnnn
13.8379848554378,-0.33566116790041,19.07209,17.77312,17.18274,16.95094,16.82151,5212.811,-1.543618,2.569505,-111.5308,1.707416,54.4651,nnngn
